Number of segments;Max;Median;Min
146;22,0278;20,012549999999997;17,9953
147;22,0278;20,027449999999998;18,023799999999998
148;22,0278;20,63945;18,9954
149;23,005399999999998;21,0048;18,9954
150;23,028499999999998;21,0048;18,9954
151;23,028499999999998;21,004849999999998;18,9954
152;23,028499999999998;21,00755;18,9954
153;23,0946;21,0166;18,9954
154;24,005399999999998;21,0245;18,9954
155;24,005399999999998;21,02815;19,026799999999998
156;24,005399999999998;22,004849999999998;19,996199999999998
157;24,005599999999998;22,00505;19,996299999999998
158;24,0282;22,0076;19,996299999999998
159;24,0948;22,0112;19,996299999999998
160;25,005699999999997;22,0112;19,996299999999998
161;25,005699999999997;22,028499999999998;19,996299999999998
162;25,005699999999997;22,0336;19,996299999999998
163;25,0947;22,6354;20,9959
164;25,0947;23,0052;20,9959
165;25,0947;23,0091;20,9959
166;25,0947;23,013099999999998;20,9959
167;25,0947;23,013949999999998;20,9959
168;26,0949;23,017899999999997;20,9959
169;26,0949;23,034;21,026999999999997
170;26,0949;24,0053;21,026999999999997
171;26,0949;24,00535;21,026999999999997
172;26,0949;24,0092;22,0046
173;27,095;24,013199999999998;22,0046
174;27,095;24,014;22,0046
175;27,095;24,01795;22,0046
176;27,095;24,040599999999998;22,0046
177;27,095;25,00565;22,0275
178;28,095399999999998;25,00575;23,0048
179;28,095399999999998;25,00585;23,0048
180;28,095399999999998;25,00965;23,0048
181;28,095399999999998;25,0218;23,0048
182;29,0951;25,0333;23,0049
183;29,0951;25,5197;23,005499999999998
184;29,0951;26,005799999999997;23,0586
185;29,0951;26,0059;24,0051
186;29,0951;26,01435;24,0051
187;30,095399999999998;26,0184;24,0051
188;30,095399999999998;26,030099999999997;24,0051
189;30,095399999999998;26,04085;24,0051
190;31,229799999999997;27,0032;24,005799999999997
191;31,229799999999997;27,00605;24,005799999999997
192;32,007;27,006149999999998;25,0053
193;32,007;27,01005;25,0053
194;32,007;27,0353;25,0053
195;32,007;27,044549999999997;25,0053
196;32,007;27,998849999999997;25,0053
197;32,0961;28,003449999999997;25,0053
198;32,0961;28,0062;25,0062
199;33,0077;28,01025;25,0062
200;33,0077;28,0312;26,005599999999998
201;33,0077;28,040399999999998;26,005599999999998
202;33,0077;28,521849999999997;26,005599999999998
203;34,0077;28,521849999999997;26,005599999999998
204;34,0077;29,0064;26,005599999999998
205;34,0077;29,006449999999997;26,005599999999998
206;34,0077;29,0105;26,0061
207;35,007799999999996;29,0416;27,005799999999997
208;35,007799999999996;29,0416;27,005799999999997
209;35,0081;29,0416;27,0059
210;35,0081;29,0416;27,0059
211;36,007999999999996;30,006549999999997;27,0059
212;36,007999999999996;30,006999999999998;27,0059
213;37,0083;30,0397;27,0059
214;37,0083;30,0397;27,0059
215;37,0083;30,5855;28,0059
216;37,0083;31,0068;28,0059
217;37,0083;31,0068;28,0059
218;37,0086;31,00715;28,0059
219;38,0087;31,00715;28,0059
220;38,0087;31,02685;28,0059
221;38,0087;31,0494;28,0059
222;38,0088;31,586699999999997;28,0059
223;38,0088;32,006949999999996;29,0063
224;38,0088;32,0072;29,0063
225;39,0086;32,0074;29,0063
226;39,0086;32,0074;29,0063
227;39,0087;32,040099999999995;29,0063
228;39,0087;32,1171;29,0063
229;40,0092;33,00755;29,0063
230;40,0092;33,00755;30,0067
231;40,0092;33,0076;30,0067
232;40,0092;33,01115;30,0067
233;40,0092;33,0877;30,0067
234;41,0092;33,58735;30,0067
235;41,0092;33,58995;30,0067
236;41,0092;33,58995;30,0067
237;42,0094;34,0076;31,0066
238;42,0094;34,00775;31,0066
239;42,0094;34,01525;31,0066
240;43,0098;34,0462;31,0066
241;43,0098;34,1139;31,0066
242;43,0098;34,1139;31,0066
243;44,009899999999995;35,00775;31,0066
244;44,009899999999995;35,00785;31,0066
245;44,009899999999995;35,011649999999996;31,0066
246;44,009899999999995;35,0335;32,0072
247;45,0101;35,0541;32,0072
248;45,0101;35,0541;32,0072
249;45,0101;36,00805;32,3046
250;45,0101;36,00825;32,3046
251;45,0101;36,0121;33,007
252;46,0103;36,03375;33,007
253;46,0103;36,05255;33,007
254;46,0103;36,057649999999995;33,007
255;46,0103;36,0603;33,007
256;46,0103;36,64385;33,007
257;47,0105;37,0122;33,007
258;47,0105;37,04385;33,007
259;47,0105;37,04385;34,0073
260;47,0105;37,053799999999995;34,0073
261;48,0111;37,053799999999995;34,0073
262;48,0111;38,0086;34,0073
263;49,0111;38,01245;34,0073
264;49,0111;38,0529;34,0073
265;50,0111;38,0529;34,0073
266;50,0111;38,0542;35,0076
267;50,0111;38,644149999999996;35,0076
268;51,0115;39,0089;35,0076
269;51,0115;39,026399999999995;35,0076
270;51,0115;39,0455;35,0076
271;51,0115;39,170249999999996;35,0076
272;51,0115;39,170249999999996;35,0076
273;52,011599999999994;40,0089;36,0077
274;52,011599999999994;40,009049999999995;36,0077
275;52,011599999999994;40,012899999999995;36,0077
276;52,011599999999994;40,04455;36,0077
277;52,011599999999994;40,05365;36,0077
278;53,0121;40,05365;36,0077
279;53,0121;41,00945;37,007799999999996
280;53,0121;41,00945;37,007799999999996
281;53,0121;41,00945;37,007799999999996
282;54,0121;41,026849999999996;37,007799999999996
283;54,0121;41,05385;37,007799999999996
284;54,0121;41,05385;37,007799999999996
285;54,0121;42,0094;37,007799999999996
286;54,0121;42,0094;37,007799999999996
287;54,0121;42,009499999999996;38,0077
288;55,012299999999996;42,01345;38,0077
289;55,012299999999996;42,1686;38,0077
290;55,012299999999996;43,009499999999996;38,0077
291;55,012499999999996;43,009499999999996;38,0077
292;56,012499999999996;43,009499999999996;38,0077
293;56,012499999999996;43,0238;38,0077
294;56,0126;43,046749999999996;39,0087
295;57,012699999999995;43,16885;39,0087
296;57,012699999999995;44,009699999999995;39,0087
297;57,012699999999995;44,009899999999995;39,0087
298;58,013;44,0205;39,0087
299;58,080799999999996;44,04335;39,0087
300;58,080799999999996;44,04335;39,0087
301;59,0134;44,646049999999995;40,0089
302;59,0134;45,0209;40,0089
303;59,0134;45,0209;40,0089
304;60,0135;45,0209;40,0089
305;60,0135;45,0209;40,0089
306;60,0135;45,16545;40,0089
307;60,081199999999995;46,01025;41,009
308;60,081199999999995;46,021049999999995;41,009
309;61,0139;46,021049999999995;41,009
310;61,0139;46,0212;41,009
311;61,0813;46,052699999999994;41,009
312;61,0813;47,01045;41,009
313;61,0813;47,0213;41,0208
314;62,0815;47,0213;41,0208
315;62,0815;47,0213;42,0091
316;62,0815;47,03985;42,0091
317;63,015;47,65175;42,0091
318;63,015;48,01095;42,0091
319;63,015;48,0214;42,0213
320;64,0148;48,0214;42,0213
321;64,0148;48,039449999999995;42,0213
322;64,0148;48,0569;43,009299999999996
323;64,0148;49,010799999999996;43,009299999999996
324;64,08189999999999;49,02175;43,009299999999996
325;65,0145;49,033;43,009299999999996
326;65,0145;49,0376;43,0213
327;66,01469999999999;49,0376;43,0213
328;66,01469999999999;49,5263;44,0094
329;67,015;50,02185;44,0094
330;67,015;50,037349999999996;44,0094
331;67,015;50,1727;44,0094
332;67,015;50,1727;45,01
333;68,0152;50,1727;45,01
334;68,0152;51,033449999999995;45,01
335;68,0152;51,033449999999995;45,01
336;68,0152;51,042449999999995;45,01
337;68,0152;51,177699999999994;45,01
338;69,0157;51,177699999999994;46,01
339;69,0157;51,177699999999994;46,01
340;69,0157;52,033649999999994;46,01
341;69,0157;52,042699999999996;46,01
342;69,0157;52,042699999999996;46,01
343;70,0157;52,17825;46,01
344;70,0157;52,17825;47,0103
345;70,0157;52,6588;47,0103
346;71,0161;53,02735;47,0103
347;71,0161;53,0522;47,0103
348;71,0161;53,179249999999996;47,0103
349;71,0161;53,179249999999996;47,0222
350;72,0161;53,658699999999996;47,0222
351;72,0161;54,02905;47,0222
352;73,0166;54,048649999999995;48,0104
353;73,0166;54,048649999999995;48,0104
354;73,0166;54,1785;48,0104
355;74,0166;55,012299999999996;48,0224
356;74,0166;55,02935;48,0224
357;74,0166;55,04895;48,0224
358;75,0168;55,1787;49,0109
359;75,0168;55,1787;49,0109
360;76,017;55,659099999999995;49,0109
361;76,017;56,012449999999994;49,0109
362;76,017;56,046;49,0411
363;77,0172;56,17905;49,0411
364;77,0172;56,659349999999996;49,0411
365;77,0172;56,659349999999996;50,011199999999995
366;77,0172;56,659349999999996;50,011199999999995
367;77,0172;57,029799999999994;50,011199999999995
368;77,0172;57,17915;50,0342
369;78,0174;57,17915;50,0342
370;78,0174;57,65965;51,0111
371;78,0174;58,00875;51,0111
372;78,0174;58,0498;51,0111
373;79,0176;58,6598;51,0111
374;79,0176;58,7054;51,0344
375;79,0176;58,7054;51,0344
376;80,0179;59,01325;52,011199999999995
377;80,0179;59,66005;52,011199999999995
378;80,0179;59,66005;52,011199999999995
379;80,0179;59,66005;52,011199999999995
380;81,01809999999999;60,013349999999996;52,035
381;81,01809999999999;60,660199999999996;53,011599999999994
382;81,01809999999999;60,660199999999996;53,011599999999994
383;81,01809999999999;61,013549999999995;53,011599999999994
384;81,01809999999999;61,013749999999995;53,011599999999994
385;82,0191;61,013749999999995;53,011599999999994
386;82,11059999999999;62,013799999999996;53,0349
387;82,11059999999999;62,013799999999996;54,0118
388;82,11059999999999;62,0139;54,0118
389;83,0302;62,0179;54,0118
390;83,0302;62,16475;54,0118
391;83,0302;63,0141;54,0118
392;84,0302;63,0141;54,035799999999995
393;84,0302;63,0141;55,0122
394;85,0304;63,017849999999996;55,0122
395;85,0304;63,017849999999996;55,0122
396;85,0304;64,01425;55,0122
397;85,0304;64,01425;56,0122
398;85,0304;64,01805;56,0122
399;86,03049999999999;64,01805;56,0122
400;86,03049999999999;64,5182;56,0122
401;86,03049999999999;64,6612;56,0122
402;86,03049999999999;65,0145;56,035599999999995
403;86,03049999999999;65,0145;56,035599999999995
404;87,0308;65,51845;57,012699999999995
405;87,0308;65,53645;57,012699999999995
406;87,0308;66,01469999999999;57,012699999999995
407;87,0308;66,01469999999999;57,0359
408;88,0311;66,51865;57,0359
409;88,0311;66,54015;58,012699999999995
410;88,0311;66,66154999999999;58,012699999999995
411;88,0311;67,0152;58,012699999999995
412;89,02;67,04415;58,012699999999995
413;89,0313;68,0153;58,012699999999995
414;89,0313;68,0153;58,0361
415;89,0313;68,0153;59,013099999999994
416;90,0202;68,0191;59,013099999999994
417;90,0202;68,0193;59,0637
418;90,03179999999999;68,0488;59,0637
419;91,02029999999999;68,1917;59,0637
420;91,02029999999999;69,01925;60,0134
421;91,02029999999999;69,05035;60,0134
422;91,0317;69,19324999999999;60,0134
423;92,0206;69,19324999999999;60,047599999999996
424;93,02109999999999;70,01955;60,047599999999996
425;93,02109999999999;70,0685;61,0134
426;93,02109999999999;70,0685;61,0134
427;93,02109999999999;70,1934;61,0134
428;93,02109999999999;71,05069999999999;61,0134
429;94,0213;71,06869999999999;62,013099999999994
430;94,0213;71,06869999999999;62,0135
431;94,0213;71,1845;62,0135
432;95,02149999999999;72,05105;62,0135
433;95,02149999999999;72,069;62,0135
434;95,02149999999999;72,1849;62,0135
435;95,02149999999999;72,66324999999999;63,013799999999996
436;96,02159999999999;73,19409999999999;63,013799999999996
437;96,02159999999999;73,19409999999999;63,013799999999996
438;96,0217;73,19409999999999;63,013799999999996
439;97,02199999999999;73,6631;63,013799999999996
440;97,02199999999999;73,6631;64,01389999999999
441;97,02199999999999;74,075;64,01389999999999
442;97,0444;74,1943;64,01389999999999
443;98,02199999999999;74,66329999999999;64,01389999999999
444;99,0222;74,66329999999999;64,01389999999999
445;99,0222;74,66329999999999;64,01389999999999
446;99,0448;75,19115;65,0144
447;100,02239999999999;75,6635;65,0144
448;100,02239999999999;75,6635;65,0144
449;101,0226;75,6635;66,0145
450;101,0226;76,0756;66,0145
451;102,02279999999999;76,66375;66,0145
452;102,02279999999999;76,66375;66,0145
453;103,0234;76,66375;67,0149
454;103,0234;76,66375;67,0149
455;103,0234;77,19485;67,0149
456;104,0234;77,19485;67,0149
457;104,0234;77,66405;67,0149
458;104,0234;78,01735;67,04939999999999
459;104,0234;78,19955;67,04939999999999
460;105,02369999999999;78,5529;67,04939999999999
461;105,02369999999999;79,05435;67,04939999999999
462;105,02369999999999;79,05435;68,0148
463;105,02369999999999;80,05445;68,0148
464;105,02369999999999;80,05445;68,06869999999999
465;106,0238;80,1646;68,06869999999999
466;106,0238;80,1646;69,0153
467;106,0238;80,52185;69,0153
468;106,024;81,05485;69,06139999999999
469;106,0578;81,1651;69,06139999999999
470;107,0242;81,1651;69,06139999999999
471;107,0242;81,1651;69,06139999999999
472;107,05799999999999;82,0223;70,01559999999999
473;108,0242;82,16525;70,01559999999999
474;108,0242;82,16539999999999;70,01559999999999
475;108,0582;82,6655;70,0617
476;108,0582;82,6655;70,0617
477;109,0585;83,02255;70,0617
478;111,0248;83,66915;71,01559999999999
479;112,0251;83,66915;71,01559999999999
480;113,02539999999999;83,66915;71,06219999999999
481;113,02539999999999;84,16945;71,06219999999999
482;113,02539999999999;84,16945;71,06219999999999
483;114,0257;84,16945;72,0157
484;115,0257;85,02295;72,0157
485;115,0257;85,2024;72,0624
486;116,02619999999999;85,66579999999999;72,0624
487;116,02619999999999;85,66579999999999;73,0159
488;116,02619999999999;86,02315;73,0159
489;116,02619999999999;86,05975;73,0159
490;117,0265;86,16985;73,0623
491;117,0265;86,666;73,0623
492;118,0264;86,66605;73,0623
493;118,0264;87,02345;74,0163
494;119,02659999999999;87,66615;74,0163
495;119,02659999999999;87,66615;74,06269999999999
496;120,0268;88,01979999999999;74,06269999999999
497;120,0268;88,01979999999999;74,06269999999999
498;120,0268;88,17035;75,0167
499;121,027;88,6665;75,0167
500;121,027;88,6665;75,0628
501;121,027;89,01984999999999;75,0628
502;121,027;89,0238;76,0168
503;121,027;89,17054999999999;76,0168
504;123,02749999999999;89,66669999999999;76,0168
505;124,02789999999999;89,66669999999999;76,0168
506;124,02789999999999;90,02409999999999;76,063
507;125,02799999999999;90,17075;77,017
508;125,02799999999999;90,17075;77,017
509;125,02799999999999;91,02029999999999;77,017
510;126,02839999999999;91,0204;77,017
511;126,02839999999999;91,16725;77,06349999999999
512;126,02839999999999;91,17094999999999;77,06349999999999
513;126,02839999999999;91,66714999999999;78,0172
514;127,0286;92,0205;78,01729999999999
515;127,0286;92,0205;78,01729999999999
516;128,0287;92,17139999999999;78,08239999999999
517;129,0288;92,6676;79,0175
518;129,0288;93,02074999999999;79,0175
519;129,0288;93,02485;79,0175
520;129,0288;93,5247;79,0752
521;130,0291;93,6676;79,0752
522;130,0291;93,6676;80,0178
523;130,0291;94,02095;80,0178
524;130,0291;94,17165;80,0178
525;130,0291;95,02105;80,07549999999999
526;131,0293;95,02105;80,07549999999999
527;131,0293;95,0212;81,01769999999999
528;131,0293;95,0212;81,01769999999999
529;132,02949999999998;95,16805;82,018
530;132,02949999999998;95,66799999999999;82,018
531;132,02949999999998;96,02125;82,018
532;133,0298;96,0214;82,018
533;133,0298;96,17205;82,0182
534;133,0298;96,66839999999999;82,0182
535;133,0298;97,02175;83,0182
536;134,0302;97,1686;83,0182
537;135,0297;97,5256;83,0182
538;135,0297;98,02185;83,01859999999999
539;135,0297;98,02185;83,01859999999999
540;136,0307;98,05879999999999;84,0184
541;136,0307;98,05879999999999;84,0184
542;136,0307;98,55874999999999;84,0187
543;136,0307;99,02215;84,0187
544;137,0309;99,02215;84,0187
545;137,0309;99,05874999999999;85,01859999999999
546;137,0309;99,5587;85,01859999999999
547;137,0309;100,02225;85,0189
548;138,0309;100,02225;85,0189
549;138,0309;100,02239999999999;85,0189
550;138,0309;100,5226;85,0189
551;138,0309;101,02284999999999;85,0189
552;139,03109999999998;101,02284999999999;85,0189
553;139,03109999999998;101,52275;85,0189
554;139,03109999999998;101,52275;85,0189
555;140,0313;101,52275;86,0192
556;141,0316;102,0227;86,0192
557;141,0316;102,52284999999999;86,0192
558;141,0316;102,52284999999999;86,0192
559;141,0316;102,52295;86,0192
560;142,0319;103,02319999999999;87,0191
561;143,03199999999998;103,52315;87,0191
562;143,03199999999998;104,02305;87,0191
563;144,0325;104,02305;87,0191
564;144,0325;104,0231;88,0193
565;144,0325;104,52319999999999;88,0193
566;145,0325;105,02319999999999;88,0193
567;145,0325;105,02335;88,0193
568;145,0325;105,5235;88,0193
569;146,03289999999998;105,5235;89,0195
570;146,03289999999998;105,56025;89,0195
571;146,03289999999998;106,52369999999999;89,0195
572;146,03289999999998;106,52369999999999;90,01979999999999
573;146,03289999999998;106,52369999999999;90,01979999999999
574;147,0332;107,0238;90,01979999999999
575;147,0332;107,524;90,01979999999999
576;147,0332;107,524;91,02
577;147,0332;107,524;91,02
578;147,0332;107,524;91,02
579;148,0332;108,02414999999999;91,02
580;148,0332;108,52414999999999;91,02
581;149,0335;108,52414999999999;91,02
582;150,0336;108,56304999999999;92,02029999999999
583;150,0336;108,56304999999999;92,02029999999999
584;150,0336;109,0634;92,02029999999999
585;150,0336;109,5633;92,02029999999999
586;151,03379999999999;109,56349999999999;93,02069999999999
587;151,03379999999999;110,10005;93,02069999999999
588;151,03379999999999;110,10005;93,02069999999999
589;152,034;110,5531;93,02069999999999
590;152,034;111,01424999999999;93,02069999999999
591;152,034;111,0637;94,02069999999999
592;152,034;111,5368;94,02069999999999
593;153,03449999999998;111,5368;94,02069999999999
594;153,03449999999998;112,03765;94,02069999999999
595;154,0347;112,53755;95,021
596;154,0347;112,53755;95,021
597;154,0347;113,0645;95,021
598;155,0347;113,9991;96,0214
599;155,0349;113,9991;96,0214
600;155,0349;113,9991;96,0214
601;156,0351;114,49915;96,0214
602;156,0351;114,52555;96,0214
603;157,03539999999998;114,99945;97,0213
604;157,03539999999998;115,0256;97,0213
605;157,03539999999998;115,0256;97,0213
606;158,03539999999998;115,5259;97,0213
607;158,03539999999998;115,5259;97,0213
608;158,03539999999998;116,02584999999999;98,02149999999999
609;158,03539999999998;116,02584999999999;98,02149999999999
610;159,0356;116,526;98,02149999999999
611;159,0356;116,99974999999999;98,02149999999999
612;159,0356;116,99974999999999;98,02149999999999
613;159,0356;117,52635;99,0218
614;160,0358;118,00005;99,0218
615;161,0361;118,02664999999999;99,0218
616;161,0361;118,5007;99,0218
617;161,0361;119,00025;100,02199999999999
618;162,03629999999998;119,00025;100,02199999999999
619;162,03629999999998;119,02655;100,02199999999999
620;163,0367;119,02655;100,02199999999999
621;163,0367;119,50059999999999;101,0221
622;163,0367;120,02709999999999;101,0221
623;164,0368;120,02709999999999;101,0221
624;164,0368;120,0273;102,0225
625;165,03719999999998;120,50115;102,0225
626;165,03719999999998;121,5136;102,0225
627;166,03709999999998;121,51365;102,0225
628;166,03709999999998;121,51365;103,02289999999999
629;166,03709999999998;122,0146;103,02289999999999
630;166,03709999999998;122,51445;103,02289999999999
631;167,0377;122,5146;103,02289999999999
632;167,0377;122,5146;103,02289999999999
633;167,0377;123,515;104,02289999999999
634;168,0376;123,515;104,02289999999999
635;168,0376;124,01485;104,02289999999999
636;168,0376;124,51525;104,02289999999999
637;168,0376;125,0152;105,0234
638;169,03789999999998;125,5154;105,0234
639;169,03789999999998;125,5154;105,0234
640;170,0381;126,01549999999999;105,0234
641;170,0381;126,5154;105,0234
642;171,0382;126,51559999999999;106,02369999999999
643;171,0382;127,0158;106,02369999999999
644;171,0382;127,51589999999999;106,02369999999999
645;172,0385;127,51589999999999;106,02369999999999
646;172,0385;127,5676;107,02369999999999
647;172,0385;128,0676;107,02369999999999
648;173,039;128,5288;107,02369999999999
649;173,039;128,5288;107,02369999999999
650;174,039;128,5677;108,0238
651;174,039;129,52904999999998;108,0238
652;174,039;129,52904999999998;108,024
653;174,039;129,52904999999998;109,024
654;175,0394;130,02885;109,024
655;175,0394;130,5289;109,024
656;176,0394;130,5289;109,0243
657;176,0394;131,02935;109,0243
658;176,0394;131,02935;110,0243
659;177,0399;131,02935;110,0243
660;177,0399;131,5296;110,0243
661;178,03979999999999;132,02949999999998;110,0243
662;178,03979999999999;132,02949999999998;110,02449999999999
663;178,03979999999999;132,02949999999998;111,02449999999999
664;179,0402;133,02984999999998;111,02449999999999
665;179,0402;133,02984999999998;111,02449999999999
666;180,0403;133,02984999999998;111,02459999999999
667;181,04059999999998;133,5298;112,02409999999999
668;181,04059999999998;134,03005;112,0247
669;181,04059999999998;134,03005;112,0247
670;182,0407;134,53005;112,0247
671;182,0407;135,0301;112,0247
672;182,0407;135,0301;112,02489999999999
673;182,0407;135,51964999999998;113,0251
674;182,0407;136,01954999999998;113,0251
675;183,0412;136,51985;113,0251
676;183,0412;136,51985;113,0251
677;183,0412;137,01995;114,0251
678;183,0412;137,52009999999999;114,0251
679;184,0412;137,52009999999999;114,0251
680;185,04139999999998;137,52009999999999;114,0251
681;185,0417;137,52009999999999;114,0251
682;185,0417;138,0202;114,0255
683;186,0417;138,52035;115,02579999999999
684;186,0419;138,52035;115,02579999999999
685;187,0421;139,0204;115,02579999999999
686;187,0421;139,0204;115,0259
687;187,04309999999998;139,0204;116,02579999999999
688;188,0421;139,5571;116,02579999999999
689;188,0421;140,02065;116,02579999999999
690;188,0421;140,0314;116,02579999999999
691;189,0424;140,0314;116,02579999999999
692;189,0424;141,0315;116,02579999999999
693;189,0424;141,0315;117,02579999999999
694;190,0426;141,0315;117,02579999999999
695;190,0426;141,53164999999998;117,02629999999999
696;191,0428;142,03185;117,02629999999999
697;191,0428;142,5318;117,02629999999999
698;191,0428;143,0319;118,026
699;192,04299999999998;143,0319;118,02629999999999
700;192,04299999999998;143,53185;118,02629999999999
701;192,04299999999998;143,53185;118,02629999999999
702;193,0435;144,03195;118,02629999999999
703;193,0435;144,03195;119,0265
704;193,0435;144,53209999999999;119,0265
705;194,0435;144,53209999999999;119,0265
706;194,0435;144,56879999999998;119,0265
707;194,0435;145,03255;119,0265
708;194,0435;145,53215;120,02669999999999
709;194,0435;146,03225;120,02669999999999
710;195,04389999999998;146,06935;120,02669999999999
711;195,04389999999998;146,56924999999998;120,02669999999999
712;195,04389999999998;146,56924999999998;121,02669999999999
713;196,04389999999998;147,03265;121,0269
714;196,04389999999998;147,06969999999998;121,0269
715;196,04389999999998;147,56959999999998;121,0269
716;197,0444;147,56959999999998;121,0269
717;197,0444;148,5332;121,0269
718;197,0444;148,57004999999998;122,0272
719;197,0444;148,57014999999998;122,0272
720;198,0443;149,0701;122,0272
