Number of segments;Max;Median;Min
4452;0,44018349056603767;0,41447540431266844;0,39321992362982927
4502;0,4509297867614393;0,412374677920924;0,39634320302087955
4552;0,43661388400702983;0,41438440246045694;0,3425599956063269
4602;0,4388778791829639;0,4136989569752281;0,3856859408952629
4652;0,4496076096302665;0,4154166809974204;0,36048568357695615
4702;0,4495056358996171;0,41667169289663974;0,3586823054019566
4752;0,4504285984848485;0,4110361952861952;0,36852026515151515
4802;0,44969870887130364;0,4135170137442732;0,35860314452311537
4852;0,43648582028029675;0,40612464962901895;0,3663065952184666
4902;0,44891254589963275;0,40753243574051407;0,3615875152998776
4952;0,4435807754442649;0,41418261308562193;0,37349483037156705
5002;0,44182888844462215;0,4168802079168333;0,36549236305477806
5052;0,43606652810768015;0,41333960807600945;0,3631678939034046
5102;0,4486095452763622;0,4138162485299882;0,3425082516660133
5152;0,44343883928571426;0,414267527173913;0,3347267468944099
5202;0,4487906958861976;0,40149540561322566;0,3333589388696655
5252;0,44614419268849964;0,39437456207159177;0,3509138804265042
5302;0,44672808374198414;0,40143862693323273;0,3340952093549604
5352;0,45874547832585943;0,3884163490284006;0,3079335014947683
5402;0,435959811181044;0,37968593113661603;0,32105320251758607
5452;0,43055931768158473;0,3707540535583272;0,3008557043286867
5502;0,44283502362777166;0,36324818247909846;0,301568338785896
5552;0,44453773414985587;0,38212827809798267;0,3228169128242075
5602;0,42064696536951085;0,3600470546233488;0,30204816137093893
5652;0,4139528662420382;0,37281997523000704;0,2999416135881104
5702;0,42482756927393894;0,3682908277797264;0,31099307260610315
5752;0,39531029207232266;0,36251411682892903;0,3126482962447844
5802;0,39758221302998964;0,36317542226818333;0,2726223198896932
5852;0,3998954374572795;0,3615837833219412;0,3170941216678059
5902;0,38204718739410365;0,3477677058624195;0,3098281599457811
5952;0,41572202620967735;0,3581254872311828;0,27739086021505377
6002;0,4277479340219926;0,3373834221926025;0,2876994835054981
6052;0,4081596497025777;0,35733152676801055;0,30388950760079314
6102;0,39535773516879713;0,3442878564405113;0,28732281219272365
6152;0,3957910598179454;0,33618535435630686;0,28559297789336796
6202;0,3679634956465656;0,319065962592712;0,25929556594646885
6252;0,3819618202175304;0,3318016314779271;0,2730552943058221
6302;0,385665090447477;0,32648771818470324;0,29584771501110757
6352;0,3643327455919395;0,33000341624685137;0,27765966624685134
6402;0,3775146516713527;0,3358011090284286;0,29688138081849424
6452;0,35702459702417855;0,32069479231246123;0,2714778828270304
6502;0,3700167794524762;0,3210121039680098;0,27609755459858504
6552;0,37889027777777773;0,3161406746031746;0,2658288308913309
6602;0,3694544229021508;0,32892370493789763;0,2820856104210845
6652;0,3548566295850872;0,31901740829825614;0,2764139506915213
6702;0,3450624291256341;0,3234977320202924;0,26468976424947777
6752;0,3579165876777251;0,3076546356635071;0,2654253702606635
6802;0,35316002646280503;0,3160110555718906;0,2556608056453984
6852;0,35323010799766486;0,313049649737303;0,2670417396380619
6902;0,33311399594320484;0,3060127499275572;0,2555194146624167
6952;0,3563977128883774;0,3038173043728424;0,23858420598388952
7002;0,32851733790345616;0,3033659097400742;0,26239174521565267
7052;0,34994628474191714;0,30940961429381736;0,2703624503686897
7102;0,3274720923683469;0,28815281610813853;0,23097985074626864
7152;0,33582994966442953;0,27909892337807607;0,2498493428411633
7202;0,35031818939183557;0,28750794223826714;0,24848848930852538
7252;0,3249423469387755;0,28258175675675673;0,2462580253723111
7302;0,3285382224048206;0,2888170775130101;0,25223488085456036
7352;0,32612271490750816;0,29021074537540803;0,22778574537540805
7402;0,33140389084031346;0,27735891650905165;0,24554098892191298
7452;0,3277880568974772;0,27377360440150295;0,22870774288781534

